Image,Ground Truth Annotation Count,Model Prediction Count,Ground Truth Area,Model Prediction Area,Ground Truth Area Normalized,Model Prediction Area Normalized
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_640_640_1040_1040.png,34,35,54610,60592,0.3413125,0.3787
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_960_640_1360_1040.png,36,42,53621,61553,0.33513125,0.38470625
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1280_640_1680_1040.png,36,40,63948,65839,0.399675,0.41149375
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1600_640_2000_1040.png,23,29,41706,48195,0.2606625,0.30121875
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1648_640_2048_1040.png,19,22,33199,36776,0.20749375,0.22985
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_0_960_400_1360.png,33,33,61912,61527,0.38695,0.38454375
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_320_960_720_1360.png,31,35,49835,51768,0.31146875,0.32355
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_640_960_1040_1360.png,35,34,58130,56096,0.3633125,0.3506
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_960_960_1360_1360.png,20,18,35293,32299,0.22058125,0.20186875
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1280_960_1680_1360.png,22,24,35189,35546,0.21993125,0.2221625
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1600_960_2000_1360.png,14,19,26234,30739,0.1639625,0.19211875
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1648_960_2048_1360.png,13,15,21573,24129,0.13483125,0.15080625
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_0_1280_400_1680.png,32,34,53784,57284,0.33615,0.358025
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_320_1280_720_1680.png,32,35,57685,62072,0.36053125,0.38795
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_640_1280_1040_1680.png,24,23,37836,35968,0.236475,0.2248
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_960_1280_1360_1680.png,11,15,21173,26270,0.13233125,0.1641875
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1280_1280_1680_1680.png,19,19,33182,30502,0.2073875,0.1906375
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1600_1280_2000_1680.png,26,25,52531,51883,0.32831875,0.32426875
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1648_1280_2048_1680.png,21,22,44884,46717,0.280525,0.29198125
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_0_1600_400_2000.png,43,44,67853,79039,0.42408125,0.49399375
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_320_1600_720_2000.png,48,42,73699,73084,0.46061875,0.456775
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_640_1600_1040_2000.png,27,29,55321,57017,0.34575625,0.35635625
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_960_1600_1360_2000.png,31,34,68571,70093,0.42856875,0.43808125
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1280_1600_1680_2000.png,38,36,56122,65613,0.3507625,0.41008125
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1600_1600_2000_2000.png,41,39,60461,66273,0.37788125,0.41420625
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1648_1600_2048_2000.png,37,36,57477,62673,0.35923125,0.39170625
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_0_1648_400_2048.png,42,43,64713,74347,0.40445625,0.46466875
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_320_1648_720_2048.png,42,36,65877,65607,0.41173125,0.41004375
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_640_1648_1040_2048.png,23,28,46464,53574,0.2904,0.3348375
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_960_1648_1360_2048.png,27,28,57404,58930,0.358775,0.3683125
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1280_1648_1680_2048.png,33,33,51149,63934,0.31968125,0.3995875
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1600_1648_2000_2048.png,38,35,58855,62337,0.36784375,0.38960625
./new_balanced_data/sliced_coco/val2017/339d6a4b-4d37-4471-9_9_1648_1648_2048_2048.png,36,38,58581,64847,0.36613125,0.40529375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_0_400_400.png,1,3,2432,16213,0.0152,0.10133125
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_0_720_400.png,4,5,7995,8013,0.04996875,0.05008125
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_0_1040_400.png,9,11,23020,29247,0.143875,0.18279375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_0_1360_400.png,10,13,20632,25738,0.12895,0.1608625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_0_1680_400.png,7,8,15347,17849,0.09591875,0.11155625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_0_2000_400.png,8,8,15520,17703,0.097,0.11064375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_0_2048_400.png,8,9,15701,20900,0.09813125,0.130625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_320_400_720.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_320_720_720.png,2,2,3276,3128,0.020475,0.01955
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_320_1040_720.png,5,5,14645,14310,0.09153125,0.0894375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_320_1360_720.png,12,12,36704,36163,0.2294,0.22601875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_320_1680_720.png,10,10,20638,20403,0.1289875,0.12751875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_320_2000_720.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_320_2048_720.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_640_400_1040.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_640_720_1040.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_640_1040_1040.png,4,4,10576,10286,0.0661,0.0642875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_640_1360_1040.png,3,3,6322,6248,0.0395125,0.03905
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_640_1680_1040.png,2,2,5250,5249,0.0328125,0.03280625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_640_2000_1040.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_640_2048_1040.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_960_400_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_960_720_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_960_1040_1360.png,1,0,1194,0,0.0074625,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_960_1360_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_960_1680_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_960_2000_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_960_2048_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_1280_400_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_1280_720_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_1280_1040_1680.png,1,0,307,0,0.00191875,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_1280_1360_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_1280_1680_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_1280_2000_1680.png,5,5,10877,10465,0.06798125,0.06540625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_1280_2048_1680.png,5,5,10877,10455,0.06798125,0.06534375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_1600_400_2000.png,4,3,11088,9967,0.0693,0.06229375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_1600_720_2000.png,2,3,2442,3419,0.0152625,0.02136875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_1600_1040_2000.png,12,14,25347,35639,0.15841875,0.22274375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_1600_1360_2000.png,16,18,29150,34802,0.1821875,0.2175125
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_1600_1680_2000.png,15,18,27732,36683,0.173325,0.22926875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_1600_2000_2000.png,18,18,37482,36781,0.2342625,0.22988125
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_1600_2048_2000.png,19,20,37842,39930,0.2365125,0.2495625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_1648_400_2048.png,4,4,11088,18060,0.0693,0.112875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_1648_720_2048.png,4,6,4096,7336,0.0256,0.04585
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_1648_1040_2048.png,20,20,38164,42747,0.238525,0.26716875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_1648_1360_2048.png,21,24,36948,42553,0.230925,0.26595625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_1648_1680_2048.png,18,21,32589,41920,0.20368125,0.262
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_1648_2000_2048.png,18,20,35682,35660,0.2230125,0.222875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_1648_2048_2048.png,18,21,35299,38021,0.22061875,0.23763125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_0_400_400.png,18,21,17318,23667,0.1082375,0.14791875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_0_720_400.png,20,22,18529,27897,0.11580625,0.17435625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_0_1040_400.png,10,9,10742,11269,0.0671375,0.07043125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_0_1360_400.png,7,10,7479,15175,0.04674375,0.09484375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_0_1680_400.png,7,11,11185,23727,0.06990625,0.14829375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_0_2000_400.png,7,6,13843,9031,0.08651875,0.05644375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_0_2048_400.png,8,8,15873,9176,0.09920625,0.05735
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_320_400_720.png,26,25,29977,32251,0.18735625,0.20156875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_320_720_720.png,35,35,42997,48933,0.26873125,0.30583125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_320_1040_720.png,27,30,38213,40511,0.23883125,0.25319375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_320_1360_720.png,20,22,32477,34263,0.20298125,0.21414375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_320_1680_720.png,22,26,39459,45681,0.24661875,0.28550625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_320_2000_720.png,15,15,26966,21808,0.1685375,0.1363
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_320_2048_720.png,15,15,27651,21369,0.17281875,0.13355625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_640_400_1040.png,13,13,24018,23987,0.1501125,0.14991875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_640_720_1040.png,18,17,24679,24918,0.15424375,0.1557375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_640_1040_1040.png,27,29,40438,41599,0.2527375,0.25999375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_640_1360_1040.png,19,20,29306,29652,0.1831625,0.185325
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_640_1680_1040.png,14,15,23599,23952,0.14749375,0.1497
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_640_2000_1040.png,24,22,38491,36241,0.24056875,0.22650625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_640_2048_1040.png,25,23,38784,37968,0.2424,0.2373
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_960_400_1360.png,7,7,17274,17172,0.1079625,0.107325
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_960_720_1360.png,9,9,17151,16582,0.10719375,0.1036375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_960_1040_1360.png,17,18,24084,24838,0.150525,0.1552375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_960_1360_1360.png,14,14,20939,20728,0.13086875,0.12955
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_960_1680_1360.png,15,17,24105,25451,0.15065625,0.15906875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_960_2000_1360.png,26,26,47180,43816,0.294875,0.27385
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_960_2048_1360.png,29,28,48613,45144,0.30383125,0.28215
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_1280_400_1680.png,20,19,31114,28843,0.1944625,0.18026875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_1280_720_1680.png,9,9,13731,13801,0.08581875,0.08625625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_1280_1040_1680.png,12,13,14867,16095,0.09291875,0.10059375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_1280_1360_1680.png,13,13,19791,19939,0.12369375,0.12461875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_1280_1680_1680.png,20,19,28583,27324,0.17864375,0.170775
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_1280_2000_1680.png,21,21,38220,39750,0.238875,0.2484375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_1280_2048_1680.png,19,18,36987,36113,0.23116875,0.22570625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_1600_400_2000.png,37,33,59103,56949,0.36939375,0.35593125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_1600_720_2000.png,21,20,28105,26966,0.17565625,0.1685375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_1600_1040_2000.png,23,23,39063,38140,0.24414375,0.238375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_1600_1360_2000.png,20,21,29280,30486,0.183,0.1905375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_1600_1680_2000.png,33,33,43826,46796,0.2739125,0.292475
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_1600_2000_2000.png,34,32,53463,50926,0.33414375,0.3182875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_1600_2048_2000.png,32,31,48976,48125,0.3061,0.30078125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_1648_400_2048.png,38,36,59265,57826,0.37040625,0.3614125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_1648_720_2048.png,20,21,28291,27683,0.17681875,0.17301875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_1648_1040_2048.png,27,26,41866,41164,0.2616625,0.257275
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_1648_1360_2048.png,26,27,40819,45652,0.25511875,0.285325
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_1648_1680_2048.png,39,37,52304,56088,0.3269,0.35055
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_1648_2000_2048.png,36,35,54619,51940,0.34136875,0.324625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_1648_2048_2048.png,35,33,49308,48159,0.308175,0.30099375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_0_400_400.png,20,22,30776,30019,0.19235,0.18761875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_0_720_400.png,14,15,17087,16753,0.10679375,0.10470625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_0_1040_400.png,4,4,4767,3400,0.02979375,0.02125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_0_1360_400.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_0_1680_400.png,0,2,0,2547,0.0,0.01591875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_0_2000_400.png,1,2,1024,3996,0.0064,0.024975
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_0_2048_400.png,1,3,1024,5378,0.0064,0.0336125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_320_400_720.png,36,45,60321,66689,0.37700625,0.41680625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_320_720_720.png,30,36,49021,50988,0.30638125,0.318675
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_320_1040_720.png,20,21,26197,27462,0.16373125,0.1716375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_320_1360_720.png,10,10,12259,12628,0.07661875,0.078925
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_320_1680_720.png,12,14,17453,17759,0.10908125,0.11099375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_320_2000_720.png,16,19,25303,25702,0.15814375,0.1606375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_320_2048_720.png,16,20,27617,29103,0.17260625,0.18189375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_640_400_1040.png,39,48,61781,66177,0.38613125,0.41360625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_640_720_1040.png,24,23,35297,35704,0.22060625,0.22315
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_640_1040_1040.png,13,13,18430,19024,0.1151875,0.1189
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_640_1360_1040.png,17,19,24892,26274,0.155575,0.1642125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_640_1680_1040.png,18,20,28971,32294,0.18106875,0.2018375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_640_2000_1040.png,15,15,22300,22787,0.139375,0.14241875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_640_2048_1040.png,12,12,18237,18698,0.11398125,0.1168625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_960_400_1360.png,28,32,51693,51616,0.32308125,0.3226
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_960_720_1360.png,9,10,12097,12018,0.07560625,0.0751125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_960_1040_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_960_1360_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_960_1680_1360.png,6,8,10029,18785,0.06268125,0.11740625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_960_2000_1360.png,7,9,11481,12236,0.07175625,0.076475
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_960_2048_1360.png,4,5,10982,10693,0.0686375,0.06683125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_1280_400_1680.png,17,20,30936,39660,0.19335,0.247875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_1280_720_1680.png,22,23,37076,30923,0.231725,0.19326875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_1280_1040_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_1280_1360_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_1280_1680_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_1280_2000_1680.png,11,11,20765,21163,0.12978125,0.13226875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_1280_2048_1680.png,12,12,22811,23368,0.14256875,0.14605
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_1600_400_2000.png,13,19,20503,25727,0.12814375,0.16079375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_1600_720_2000.png,45,56,70000,78585,0.4375,0.49115625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_1600_1040_2000.png,29,34,41394,46728,0.2587125,0.29205
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_1600_1360_2000.png,23,27,32237,37542,0.20148125,0.2346375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_1600_1680_2000.png,10,13,16885,21174,0.10553125,0.1323375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_1600_2000_2000.png,7,7,9184,9160,0.0574,0.05725
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_1600_2048_2000.png,7,6,8324,8086,0.052025,0.0505375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_1648_400_2048.png,18,22,25749,29386,0.16093125,0.1836625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_1648_720_2048.png,46,58,75539,87806,0.47211875,0.5487875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_1648_1040_2048.png,35,42,51595,56983,0.32246875,0.35614375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_1648_1360_2048.png,24,30,35216,41740,0.2201,0.260875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_1648_1680_2048.png,10,15,17123,27216,0.10701875,0.1701
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_1648_2000_2048.png,4,5,5571,6030,0.03481875,0.0376875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_1648_2048_2048.png,4,4,4711,4963,0.02944375,0.03101875
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_0_400_400.png,7,10,5587,8081,0.03491875,0.05050625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_0_720_400.png,2,2,1737,1725,0.01085625,0.01078125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_0_1040_400.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_0_1360_400.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_0_1680_400.png,2,2,2459,2370,0.01536875,0.0148125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_0_2000_400.png,9,9,10739,10916,0.06711875,0.068225
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_0_2048_400.png,9,9,11598,12071,0.0724875,0.07544375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_320_400_720.png,15,16,17598,18853,0.1099875,0.11783125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_320_720_720.png,8,8,13805,13031,0.08628125,0.08144375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_320_1040_720.png,5,7,9329,9969,0.05830625,0.06230625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_320_1360_720.png,6,6,14273,13643,0.08920625,0.08526875
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_320_1680_720.png,6,6,6986,7077,0.0436625,0.04423125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_320_2000_720.png,14,15,20792,22337,0.12995,0.13960625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_320_2048_720.png,13,14,19472,21139,0.1217,0.13211875
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_640_400_1040.png,28,28,39458,41642,0.2466125,0.2602625
