Image,Ground Truth Annotation Count,Model Prediction Count,Ground Truth Area,Model Prediction Area,Ground Truth Area Normalized,Model Prediction Area Normalized
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_1280_2048_1680.png,5,5,10877,10299,0.06798125,0.06436875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_1600_400_2000.png,4,5,11088,16249,0.0693,0.10155625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_1600_720_2000.png,2,3,2442,3835,0.0152625,0.02396875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_1600_1040_2000.png,12,12,25347,22891,0.15841875,0.14306875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_1600_1360_2000.png,16,17,29150,29561,0.1821875,0.18475625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_1600_1680_2000.png,15,17,27732,32430,0.173325,0.2026875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_1600_2000_2000.png,18,22,37482,43731,0.2342625,0.27331875
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_1600_2048_2000.png,19,23,37842,46086,0.2365125,0.2880375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_0_1648_400_2048.png,4,6,11088,24511,0.0693,0.15319375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_320_1648_720_2048.png,4,5,4096,5609,0.0256,0.03505625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_640_1648_1040_2048.png,20,20,38164,35128,0.238525,0.21955
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_960_1648_1360_2048.png,21,25,36948,42191,0.230925,0.26369375
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1280_1648_1680_2048.png,18,20,32589,37516,0.20368125,0.234475
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1600_1648_2000_2048.png,18,23,35682,42609,0.2230125,0.26630625
./new_balanced_data/sliced_coco/val2017/3aaa9224-2a9a-4554-a_10_1648_1648_2048_2048.png,18,23,35299,44241,0.22061875,0.27650625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_0_400_400.png,18,24,17318,31385,0.1082375,0.19615625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_0_720_400.png,20,23,18529,28093,0.11580625,0.17558125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_0_1040_400.png,10,8,10742,10245,0.0671375,0.06403125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_0_1360_400.png,7,9,7479,13627,0.04674375,0.08516875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_0_1680_400.png,7,9,11185,17822,0.06990625,0.1113875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_0_2000_400.png,7,7,13843,10918,0.08651875,0.0682375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_0_2048_400.png,8,8,15873,10040,0.09920625,0.06275
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_320_400_720.png,26,25,29977,31224,0.18735625,0.19515
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_320_720_720.png,35,33,42997,46403,0.26873125,0.29001875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_320_1040_720.png,27,28,38213,37587,0.23883125,0.23491875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_320_1360_720.png,20,21,32477,33095,0.20298125,0.20684375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_320_1680_720.png,22,24,39459,40201,0.24661875,0.25125625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_320_2000_720.png,15,14,26966,20126,0.1685375,0.1257875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_320_2048_720.png,15,15,27651,21749,0.17281875,0.13593125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_640_400_1040.png,13,12,24018,23477,0.1501125,0.14673125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_640_720_1040.png,18,16,24679,24138,0.15424375,0.1508625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_640_1040_1040.png,27,29,40438,41556,0.2527375,0.259725
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_640_1360_1040.png,19,20,29306,29690,0.1831625,0.1855625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_640_1680_1040.png,14,15,23599,23504,0.14749375,0.1469
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_640_2000_1040.png,24,22,38491,36193,0.24056875,0.22620625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_640_2048_1040.png,25,23,38784,39317,0.2424,0.24573125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_960_400_1360.png,7,7,17274,16847,0.1079625,0.10529375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_960_720_1360.png,9,9,17151,16486,0.10719375,0.1030375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_960_1040_1360.png,17,18,24084,24669,0.150525,0.15418125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_960_1360_1360.png,14,14,20939,20649,0.13086875,0.12905625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_960_1680_1360.png,15,17,24105,24938,0.15065625,0.1558625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_960_2000_1360.png,26,26,47180,42709,0.294875,0.26693125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_960_2048_1360.png,29,29,48613,44298,0.30383125,0.2768625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_1280_400_1680.png,20,21,31114,29782,0.1944625,0.1861375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_1280_720_1680.png,9,9,13731,13661,0.08581875,0.08538125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_1280_1040_1680.png,12,12,14867,14733,0.09291875,0.09208125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_1280_1360_1680.png,13,13,19791,19580,0.12369375,0.122375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_1280_1680_1680.png,20,21,28583,27522,0.17864375,0.1720125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_1280_2000_1680.png,21,21,38220,37815,0.238875,0.23634375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_1280_2048_1680.png,19,18,36987,36026,0.23116875,0.2251625
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_1600_400_2000.png,37,33,59103,56549,0.36939375,0.35343125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_1600_720_2000.png,21,20,28105,26443,0.17565625,0.16526875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_1600_1040_2000.png,23,25,39063,40914,0.24414375,0.2557125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_1600_1360_2000.png,20,20,29280,28914,0.183,0.1807125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_1600_1680_2000.png,33,30,43826,39222,0.2739125,0.2451375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_1600_2000_2000.png,34,31,53463,49599,0.33414375,0.30999375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_1600_2048_2000.png,32,31,48976,47900,0.3061,0.299375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_0_1648_400_2048.png,38,35,59265,58807,0.37040625,0.36754375
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_320_1648_720_2048.png,20,22,28291,28484,0.17681875,0.178025
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_640_1648_1040_2048.png,27,29,41866,43732,0.2616625,0.273325
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_960_1648_1360_2048.png,26,28,40819,43451,0.25511875,0.27156875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1280_1648_1680_2048.png,39,33,52304,45901,0.3269,0.28688125
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1600_1648_2000_2048.png,36,35,54619,52403,0.34136875,0.32751875
./new_balanced_data/sliced_coco/val2017/3f33d2e8-948c-4920-b_11_1648_1648_2048_2048.png,35,34,49308,49734,0.308175,0.3108375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_0_400_400.png,20,22,30776,30427,0.19235,0.19016875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_0_720_400.png,14,15,17087,16347,0.10679375,0.10216875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_0_1040_400.png,4,5,4767,5312,0.02979375,0.0332
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_0_1360_400.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_0_1680_400.png,0,2,0,2218,0.0,0.0138625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_0_2000_400.png,1,0,1024,0,0.0064,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_0_2048_400.png,1,0,1024,0,0.0064,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_320_400_720.png,36,41,60321,57373,0.37700625,0.35858125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_320_720_720.png,30,36,49021,52339,0.30638125,0.32711875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_320_1040_720.png,20,20,26197,25473,0.16373125,0.15920625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_320_1360_720.png,10,10,12259,12490,0.07661875,0.0780625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_320_1680_720.png,12,14,17453,16417,0.10908125,0.10260625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_320_2000_720.png,16,21,25303,29242,0.15814375,0.1827625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_320_2048_720.png,16,21,27617,31656,0.17260625,0.19785
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_640_400_1040.png,39,43,61781,61448,0.38613125,0.38405
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_640_720_1040.png,24,23,35297,35326,0.22060625,0.2207875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_640_1040_1040.png,13,14,18430,21241,0.1151875,0.13275625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_640_1360_1040.png,17,19,24892,26308,0.155575,0.164425
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_640_1680_1040.png,18,19,28971,28279,0.18106875,0.17674375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_640_2000_1040.png,15,15,22300,22283,0.139375,0.13926875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_640_2048_1040.png,12,12,18237,18285,0.11398125,0.11428125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_960_400_1360.png,28,32,51693,52625,0.32308125,0.32890625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_960_720_1360.png,9,9,12097,11802,0.07560625,0.0737625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_960_1040_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_960_1360_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_960_1680_1360.png,6,7,10029,14955,0.06268125,0.09346875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_960_2000_1360.png,7,9,11481,12742,0.07175625,0.0796375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_960_2048_1360.png,4,5,10982,10759,0.0686375,0.06724375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_1280_400_1680.png,17,21,30936,32570,0.19335,0.2035625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_1280_720_1680.png,22,24,37076,35415,0.231725,0.22134375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_1280_1040_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_1280_1360_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_1280_1680_1680.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_1280_2000_1680.png,11,11,20765,20913,0.12978125,0.13070625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_1280_2048_1680.png,12,12,22811,22998,0.14256875,0.1437375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_1600_400_2000.png,13,19,20503,29438,0.12814375,0.1839875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_1600_720_2000.png,45,52,70000,72046,0.4375,0.4502875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_1600_1040_2000.png,29,37,41394,45382,0.2587125,0.2836375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_1600_1360_2000.png,23,31,32237,44130,0.20148125,0.2758125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_1600_1680_2000.png,10,12,16885,19207,0.10553125,0.12004375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_1600_2000_2000.png,7,7,9184,9014,0.0574,0.0563375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_1600_2048_2000.png,7,6,8324,8103,0.052025,0.05064375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_0_1648_400_2048.png,18,22,25749,33022,0.16093125,0.2063875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_320_1648_720_2048.png,46,55,75539,82545,0.47211875,0.51590625
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_640_1648_1040_2048.png,35,44,51595,57414,0.32246875,0.3588375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_960_1648_1360_2048.png,24,32,35216,44755,0.2201,0.27971875
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1280_1648_1680_2048.png,10,13,17123,21613,0.10701875,0.13508125
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1600_1648_2000_2048.png,4,5,5571,5863,0.03481875,0.03664375
./new_balanced_data/sliced_coco/val2017/3f46f1f4-a18f-4700-9_12_1648_1648_2048_2048.png,4,4,4711,4959,0.02944375,0.03099375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_0_400_400.png,7,7,5587,6256,0.03491875,0.0391
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_0_720_400.png,2,2,1737,1730,0.01085625,0.0108125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_0_1040_400.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_0_1360_400.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_0_1680_400.png,2,2,2459,2433,0.01536875,0.01520625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_0_2000_400.png,9,10,10739,11383,0.06711875,0.07114375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_0_2048_400.png,9,10,11598,12345,0.0724875,0.07715625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_320_400_720.png,15,15,17598,17720,0.1099875,0.11075
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_320_720_720.png,8,9,13805,15820,0.08628125,0.098875
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_320_1040_720.png,5,7,9329,9761,0.05830625,0.06100625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_320_1360_720.png,6,6,14273,13607,0.08920625,0.08504375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_320_1680_720.png,6,6,6986,6951,0.0436625,0.04344375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_320_2000_720.png,14,14,20792,21125,0.12995,0.13203125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_320_2048_720.png,13,13,19472,19885,0.1217,0.12428125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_640_400_1040.png,28,27,39458,39665,0.2466125,0.24790625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_640_720_1040.png,11,11,13184,12788,0.0824,0.079925
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_640_1040_1040.png,8,8,13647,13596,0.08529375,0.084975
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_640_1360_1040.png,7,7,16626,15789,0.1039125,0.09868125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_640_1680_1040.png,8,8,15345,14681,0.09590625,0.09175625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_640_2000_1040.png,11,11,16615,17189,0.10384375,0.10743125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_640_2048_1040.png,10,10,15553,16230,0.09720625,0.1014375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_960_400_1360.png,25,25,30284,31389,0.189275,0.19618125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_960_720_1360.png,23,25,33806,35284,0.2112875,0.220525
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_960_1040_1360.png,12,14,22333,24260,0.13958125,0.151625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_960_1360_1360.png,14,15,31733,30843,0.19833125,0.19276875
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_960_1680_1360.png,11,10,20559,19580,0.12849375,0.122375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_960_2000_1360.png,9,9,18958,19151,0.1184875,0.11969375
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_960_2048_1360.png,9,9,18506,17760,0.1156625,0.111
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_1280_400_1680.png,3,3,2144,2665,0.0134,0.01665625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_1280_720_1680.png,13,15,20892,22813,0.130575,0.14258125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_1280_1040_1680.png,18,14,19624,20889,0.12265,0.13055625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_1280_1360_1680.png,18,16,24305,26996,0.15190625,0.168725
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_1280_1680_1680.png,8,8,15904,16885,0.0994,0.10553125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_1280_2000_1680.png,8,10,12451,13742,0.07781875,0.0858875
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_1280_2048_1680.png,8,11,14441,17936,0.09025625,0.1121
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_1600_400_2000.png,8,7,8853,8969,0.05533125,0.05605625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_1600_720_2000.png,6,6,9135,9108,0.05709375,0.056925
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_1600_1040_2000.png,12,11,13839,13376,0.08649375,0.0836
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_1600_1360_2000.png,6,6,6607,6754,0.04129375,0.0422125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_1600_1680_2000.png,8,10,13283,15737,0.08301875,0.09835625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_1600_2000_2000.png,7,8,10729,11042,0.06705625,0.0690125
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_1600_2048_2000.png,4,4,7448,6960,0.04655,0.0435
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_0_1648_400_2048.png,8,8,9495,9931,0.05934375,0.06206875
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_320_1648_720_2048.png,6,6,9178,9169,0.0573625,0.05730625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_640_1648_1040_2048.png,12,12,13839,17216,0.08649375,0.1076
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_960_1648_1360_2048.png,6,6,6607,6760,0.04129375,0.04225
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1280_1648_1680_2048.png,8,9,13283,13833,0.08301875,0.08645625
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1600_1648_2000_2048.png,6,7,10244,10507,0.064025,0.06566875
./new_balanced_data/sliced_coco/val2017/40700d36-f663-43f6-b_13_1648_1648_2048_2048.png,3,3,6963,6489,0.04351875,0.04055625
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_0_0_400_400.png,8,11,9021,20075,0.05638125,0.12546875
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_320_0_720_400.png,8,8,12093,11500,0.07558125,0.071875
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_640_0_1040_400.png,6,4,9997,7115,0.06248125,0.04446875
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_960_0_1360_400.png,2,0,3065,0,0.01915625,0.0
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1280_0_1680_400.png,1,0,3240,0,0.02025,0.0
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1600_0_2000_400.png,4,3,3562,2082,0.0222625,0.0130125
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1648_0_2048_400.png,4,2,4675,1896,0.02921875,0.01185
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_0_320_400_720.png,20,21,27396,27414,0.171225,0.1713375
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_320_320_720_720.png,20,21,27252,27508,0.170325,0.171925
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_640_320_1040_720.png,11,10,16467,14023,0.10291875,0.08764375
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_960_320_1360_720.png,4,4,5492,5513,0.034325,0.03445625
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1280_320_1680_720.png,2,2,1178,1280,0.0073625,0.008
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1600_320_2000_720.png,5,5,7200,7063,0.045,0.04414375
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1648_320_2048_720.png,6,6,8566,8331,0.0535375,0.05206875
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_0_640_400_1040.png,13,13,18476,18295,0.115475,0.11434375
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_320_640_720_1040.png,12,12,20394,20358,0.1274625,0.1272375
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_640_640_1040_1040.png,11,11,16491,16601,0.10306875,0.10375625
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_960_640_1360_1040.png,7,7,11258,11236,0.0703625,0.070225
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1280_640_1680_1040.png,4,4,7894,7941,0.0493375,0.04963125
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1600_640_2000_1040.png,1,0,269,0,0.00168125,0.0
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1648_640_2048_1040.png,2,2,617,611,0.00385625,0.00381875
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_0_960_400_1360.png,3,3,5469,5617,0.03418125,0.03510625
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_320_960_720_1360.png,0,0,0,0,0.0,0.0
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_640_960_1040_1360.png,6,7,11810,12121,0.0738125,0.07575625
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_960_960_1360_1360.png,7,7,13289,13205,0.08305625,0.08253125
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1280_960_1680_1360.png,9,10,11237,14029,0.07023125,0.08768125
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1600_960_2000_1360.png,5,5,8062,8106,0.0503875,0.0506625
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_1648_960_2048_1360.png,4,4,6741,6694,0.04213125,0.0418375
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_0_1280_400_1680.png,4,4,6331,6204,0.03956875,0.038775
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_320_1280_720_1680.png,3,4,8710,8388,0.0544375,0.052425
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_640_1280_1040_1680.png,10,11,18467,21106,0.11541875,0.1319125
./new_balanced_data/sliced_coco/val2017/41d18fb8-4d92-4c69-9_14_960_1280_1360_1680.png,10,12,22810,24022,0.1425625,0.1501375
