Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN
3aaa9224-2a9a-4554-a_10_1280_1600_1680_2000.png,0.173325,0.22926875,0.20616875,0.1877,0.21225625,0.2026875,0.16465
3aaa9224-2a9a-4554-a_10_1600_1600_2000_2000.png,0.2342625,0.22988125,0.20783125,0.21730625,0.245425,0.27331875,0.19720625
3aaa9224-2a9a-4554-a_10_1648_1600_2048_2000.png,0.2365125,0.2495625,0.24958125,0.22904375,0.25389375,0.2880375,0.216725
3aaa9224-2a9a-4554-a_10_0_1648_400_2048.png,0.0693,0.112875,0.1206125,0.06579375,0.1390625,0.15319375,0.13353125
3aaa9224-2a9a-4554-a_10_320_1648_720_2048.png,0.0256,0.04585,0.03283125,0.03078125,0.0736875,0.03505625,0.0334
3aaa9224-2a9a-4554-a_10_640_1648_1040_2048.png,0.238525,0.26716875,0.23596875,0.21051875,0.26905,0.21955,0.2060625
3aaa9224-2a9a-4554-a_10_960_1648_1360_2048.png,0.230925,0.26595625,0.24453125,0.20691875,0.24328125,0.26369375,0.20229375
3aaa9224-2a9a-4554-a_10_1280_1648_1680_2048.png,0.20368125,0.262,0.23914375,0.2075375,0.24265,0.234475,0.1973625
3aaa9224-2a9a-4554-a_10_1600_1648_2000_2048.png,0.2230125,0.222875,0.21028125,0.2070875,0.22575625,0.26630625,0.18739375
3aaa9224-2a9a-4554-a_10_1648_1648_2048_2048.png,0.22061875,0.23763125,0.2467,0.21003125,0.2373875,0.27650625,0.20196875
3f33d2e8-948c-4920-b_11_0_0_400_400.png,0.1082375,0.14791875,0.1362875,0.146675,0.1685875,0.19615625,0.151075
3f33d2e8-948c-4920-b_11_320_0_720_400.png,0.11580625,0.17435625,0.13721875,0.1262625,0.17703125,0.17558125,0.0923
3f33d2e8-948c-4920-b_11_640_0_1040_400.png,0.0671375,0.07043125,0.05823125,0.0525125,0.07019375,0.06403125,0.05190625
3f33d2e8-948c-4920-b_11_960_0_1360_400.png,0.04674375,0.09484375,0.096325,0.06599375,0.10218125,0.08516875,0.052475
3f33d2e8-948c-4920-b_11_1280_0_1680_400.png,0.06990625,0.14829375,0.10575625,0.0957625,0.12549375,0.1113875,0.09940625
3f33d2e8-948c-4920-b_11_1600_0_2000_400.png,0.08651875,0.05644375,0.091475,0.06759375,0.09399375,0.0682375,0.083575
3f33d2e8-948c-4920-b_11_1648_0_2048_400.png,0.09920625,0.05735,0.0567375,0.058575,0.080975,0.06275,0.060475
3f33d2e8-948c-4920-b_11_0_320_400_720.png,0.18735625,0.20156875,0.1945875,0.18005625,0.192375,0.19515,0.18469375
3f33d2e8-948c-4920-b_11_320_320_720_720.png,0.26873125,0.30583125,0.26649375,0.2501875,0.28459375,0.29001875,0.24999375
3f33d2e8-948c-4920-b_11_640_320_1040_720.png,0.23883125,0.25319375,0.25074375,0.22195,0.238325,0.23491875,0.21299375
3f33d2e8-948c-4920-b_11_960_320_1360_720.png,0.20298125,0.21414375,0.2090625,0.19729375,0.2043125,0.20684375,0.20286875
3f33d2e8-948c-4920-b_11_1280_320_1680_720.png,0.24661875,0.28550625,0.2496125,0.2395625,0.2453125,0.25125625,0.23755625
3f33d2e8-948c-4920-b_11_1600_320_2000_720.png,0.1685375,0.1363,0.12548125,0.1258375,0.13360625,0.1257875,0.1186875
3f33d2e8-948c-4920-b_11_1648_320_2048_720.png,0.17281875,0.13355625,0.131625,0.1234,0.13031875,0.13593125,0.1227375
3f33d2e8-948c-4920-b_11_0_640_400_1040.png,0.1501125,0.14991875,0.1451,0.146175,0.1443375,0.14673125,0.14516875
3f33d2e8-948c-4920-b_11_320_640_720_1040.png,0.15424375,0.1557375,0.14915,0.1488625,0.15046875,0.1508625,0.14993125
3f33d2e8-948c-4920-b_11_640_640_1040_1040.png,0.2527375,0.25999375,0.23545625,0.2472,0.2394875,0.259725,0.23775
3f33d2e8-948c-4920-b_11_960_640_1360_1040.png,0.1831625,0.185325,0.17624375,0.17685625,0.17630625,0.1855625,0.18225
3f33d2e8-948c-4920-b_11_1280_640_1680_1040.png,0.14749375,0.1497,0.1452875,0.1451625,0.1454875,0.1469,0.14474375
3f33d2e8-948c-4920-b_11_1600_640_2000_1040.png,0.24056875,0.22650625,0.23198125,0.2321,0.24885,0.22620625,0.2367875
3f33d2e8-948c-4920-b_11_1648_640_2048_1040.png,0.2424,0.2373,0.233225,0.21965625,0.25015625,0.24573125,0.23771875
3f33d2e8-948c-4920-b_11_0_960_400_1360.png,0.1079625,0.107325,0.10469375,0.1059125,0.10321875,0.10529375,0.105725
3f33d2e8-948c-4920-b_11_320_960_720_1360.png,0.10719375,0.1036375,0.1012375,0.103325,0.10205,0.1030375,0.10351875
3f33d2e8-948c-4920-b_11_640_960_1040_1360.png,0.150525,0.1552375,0.14965625,0.14345625,0.157375,0.15418125,0.1468625
3f33d2e8-948c-4920-b_11_960_960_1360_1360.png,0.13086875,0.12955,0.12610625,0.1267875,0.1254125,0.12905625,0.12715
3f33d2e8-948c-4920-b_11_1280_960_1680_1360.png,0.15065625,0.15906875,0.1554875,0.1500875,0.1528375,0.1558625,0.1525125
3f33d2e8-948c-4920-b_11_1600_960_2000_1360.png,0.294875,0.27385,0.2725,0.2521875,0.2661625,0.26693125,0.26068125
3f33d2e8-948c-4920-b_11_1648_960_2048_1360.png,0.30383125,0.28215,0.282575,0.2618625,0.277475,0.2768625,0.2594
3f33d2e8-948c-4920-b_11_0_1280_400_1680.png,0.1944625,0.18026875,0.1896,0.176475,0.1798625,0.1861375,0.175925
3f33d2e8-948c-4920-b_11_320_1280_720_1680.png,0.08581875,0.08625625,0.08380625,0.08424375,0.0839625,0.08538125,0.0843875
3f33d2e8-948c-4920-b_11_640_1280_1040_1680.png,0.09291875,0.10059375,0.09009375,0.0913875,0.10645,0.09208125,0.09175
3f33d2e8-948c-4920-b_11_960_1280_1360_1680.png,0.12369375,0.12461875,0.12128125,0.1213375,0.12056875,0.122375,0.12148125
3f33d2e8-948c-4920-b_11_1280_1280_1680_1680.png,0.17864375,0.170775,0.1634375,0.15285,0.1708375,0.1720125,0.1539625
3f33d2e8-948c-4920-b_11_1600_1280_2000_1680.png,0.238875,0.2484375,0.24633125,0.2273375,0.2338,0.23634375,0.217075
3f33d2e8-948c-4920-b_11_1648_1280_2048_1680.png,0.23116875,0.22570625,0.222275,0.22195,0.2317,0.2251625,0.2156625
3f33d2e8-948c-4920-b_11_0_1600_400_2000.png,0.36939375,0.35593125,0.373825,0.33775625,0.3556125,0.35343125,0.34645625
3f33d2e8-948c-4920-b_11_320_1600_720_2000.png,0.17565625,0.1685375,0.1758,0.16501875,0.17273125,0.16526875,0.1652625
3f33d2e8-948c-4920-b_11_640_1600_1040_2000.png,0.24414375,0.238375,0.24089375,0.22826875,0.246075,0.2557125,0.22645625
3f33d2e8-948c-4920-b_11_960_1600_1360_2000.png,0.183,0.1905375,0.17925625,0.17404375,0.1768875,0.1807125,0.1698
3f33d2e8-948c-4920-b_11_1280_1600_1680_2000.png,0.2739125,0.292475,0.2702,0.232175,0.25246875,0.2451375,0.216375
3f33d2e8-948c-4920-b_11_1600_1600_2000_2000.png,0.33414375,0.3182875,0.30441875,0.2916375,0.30800625,0.30999375,0.2774625
3f33d2e8-948c-4920-b_11_1648_1600_2048_2000.png,0.3061,0.30078125,0.2935875,0.29261875,0.289925,0.299375,0.29540625
3f33d2e8-948c-4920-b_11_0_1648_400_2048.png,0.37040625,0.3614125,0.37861875,0.3354,0.360775,0.36754375,0.34743125
3f33d2e8-948c-4920-b_11_320_1648_720_2048.png,0.17681875,0.17301875,0.18094375,0.166375,0.17699375,0.178025,0.16994375
3f33d2e8-948c-4920-b_11_640_1648_1040_2048.png,0.2616625,0.257275,0.2526875,0.2481625,0.266425,0.273325,0.24715625
3f33d2e8-948c-4920-b_11_960_1648_1360_2048.png,0.25511875,0.285325,0.26191875,0.2225625,0.2444,0.27156875,0.2348
3f33d2e8-948c-4920-b_11_1280_1648_1680_2048.png,0.3269,0.35055,0.31281875,0.27851875,0.29685625,0.28688125,0.2526
3f33d2e8-948c-4920-b_11_1600_1648_2000_2048.png,0.34136875,0.324625,0.3136,0.304,0.31508125,0.32751875,0.2809875
3f33d2e8-948c-4920-b_11_1648_1648_2048_2048.png,0.308175,0.30099375,0.2966,0.30016875,0.290325,0.3108375,0.2837625
3f46f1f4-a18f-4700-9_12_0_0_400_400.png,0.19235,0.18761875,0.21870625,0.15199375,0.2086875,0.19016875,0.15720625
3f46f1f4-a18f-4700-9_12_320_0_720_400.png,0.10679375,0.10470625,0.10941875,0.09136875,0.10075625,0.10216875,0.0867875
3f46f1f4-a18f-4700-9_12_640_0_1040_400.png,0.02979375,0.02125,0.021375,0.0228875,0.02195625,0.0332,0.02240625
3f46f1f4-a18f-4700-9_12_960_0_1360_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f46f1f4-a18f-4700-9_12_1280_0_1680_400.png,0.0,0.01591875,0.0145875,0.0163875,0.03433125,0.0138625,0.0151125
3f46f1f4-a18f-4700-9_12_1600_0_2000_400.png,0.0064,0.024975,0.0,0.0,0.0,0.0,0.0
3f46f1f4-a18f-4700-9_12_1648_0_2048_400.png,0.0064,0.0336125,0.0,0.0,0.0,0.0,0.0
3f46f1f4-a18f-4700-9_12_0_320_400_720.png,0.37700625,0.41680625,0.319225,0.2776125,0.35070625,0.35858125,0.25275625
3f46f1f4-a18f-4700-9_12_320_320_720_720.png,0.30638125,0.318675,0.31501875,0.29420625,0.33776875,0.32711875,0.2796375
3f46f1f4-a18f-4700-9_12_640_320_1040_720.png,0.16373125,0.1716375,0.16526875,0.1606125,0.1578125,0.15920625,0.15819375
3f46f1f4-a18f-4700-9_12_960_320_1360_720.png,0.07661875,0.078925,0.07735,0.0753625,0.076525,0.0780625,0.07698125
3f46f1f4-a18f-4700-9_12_1280_320_1680_720.png,0.10908125,0.11099375,0.115325,0.1069375,0.10981875,0.10260625,0.10235625
3f46f1f4-a18f-4700-9_12_1600_320_2000_720.png,0.15814375,0.1606375,0.169075,0.15375,0.16865,0.1827625,0.15105
3f46f1f4-a18f-4700-9_12_1648_320_2048_720.png,0.17260625,0.18189375,0.1908375,0.16344375,0.18990625,0.19785,0.1655
3f46f1f4-a18f-4700-9_12_0_640_400_1040.png,0.38613125,0.41360625,0.37701875,0.351925,0.3942375,0.38405,0.31789375
3f46f1f4-a18f-4700-9_12_320_640_720_1040.png,0.22060625,0.22315,0.21605625,0.214525,0.21903125,0.2207875,0.2159625
3f46f1f4-a18f-4700-9_12_640_640_1040_1040.png,0.1151875,0.1189,0.11538125,0.1128,0.12774375,0.13275625,0.13070625
3f46f1f4-a18f-4700-9_12_960_640_1360_1040.png,0.155575,0.1642125,0.16808125,0.143925,0.14941875,0.164425,0.143825
3f46f1f4-a18f-4700-9_12_1280_640_1680_1040.png,0.18106875,0.2018375,0.17795,0.1735625,0.19159375,0.17674375,0.17170625
3f46f1f4-a18f-4700-9_12_1600_640_2000_1040.png,0.139375,0.14241875,0.13858125,0.1394375,0.13791875,0.13926875,0.1393375
3f46f1f4-a18f-4700-9_12_1648_640_2048_1040.png,0.11398125,0.1168625,0.113475,0.11439375,0.11355,0.11428125,0.1212625
3f46f1f4-a18f-4700-9_12_0_960_400_1360.png,0.32308125,0.3226,0.2788125,0.291675,0.31020625,0.32890625,0.26686875
3f46f1f4-a18f-4700-9_12_320_960_720_1360.png,0.07560625,0.0751125,0.073075,0.07300625,0.0728125,0.0737625,0.0732125
3f46f1f4-a18f-4700-9_12_640_960_1040_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f46f1f4-a18f-4700-9_12_960_960_1360_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f46f1f4-a18f-4700-9_12_1280_960_1680_1360.png,0.06268125,0.11740625,0.06195625,0.06191875,0.06204375,0.09346875,0.06143125
3f46f1f4-a18f-4700-9_12_1600_960_2000_1360.png,0.07175625,0.076475,0.07479375,0.06438125,0.0775375,0.0796375,0.07320625
3f46f1f4-a18f-4700-9_12_1648_960_2048_1360.png,0.0686375,0.06683125,0.06855,0.06600625,0.08794375,0.06724375,0.066925
3f46f1f4-a18f-4700-9_12_0_1280_400_1680.png,0.19335,0.247875,0.2078125,0.15828125,0.1806,0.2035625,0.1699625
3f46f1f4-a18f-4700-9_12_320_1280_720_1680.png,0.231725,0.19326875,0.21201875,0.1549,0.22598125,0.22134375,0.1972875
3f46f1f4-a18f-4700-9_12_640_1280_1040_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f46f1f4-a18f-4700-9_12_960_1280_1360_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f46f1f4-a18f-4700-9_12_1280_1280_1680_1680.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3f46f1f4-a18f-4700-9_12_1600_1280_2000_1680.png,0.12978125,0.13226875,0.12930625,0.12955625,0.12969375,0.13070625,0.13051875
3f46f1f4-a18f-4700-9_12_1648_1280_2048_1680.png,0.14256875,0.14605,0.142675,0.14303125,0.1424125,0.1437375,0.14399375
3f46f1f4-a18f-4700-9_12_0_1600_400_2000.png,0.12814375,0.16079375,0.11818125,0.0900875,0.17478125,0.1839875,0.09565
3f46f1f4-a18f-4700-9_12_320_1600_720_2000.png,0.4375,0.49115625,0.44165,0.32589375,0.51689375,0.4502875,0.2622125
3f46f1f4-a18f-4700-9_12_640_1600_1040_2000.png,0.2587125,0.29205,0.26011875,0.2239,0.2874125,0.2836375,0.213125
3f46f1f4-a18f-4700-9_12_960_1600_1360_2000.png,0.20148125,0.2346375,0.213,0.17021875,0.2555375,0.2758125,0.169875
3f46f1f4-a18f-4700-9_12_1280_1600_1680_2000.png,0.10553125,0.1323375,0.11733125,0.10931875,0.1127875,0.12004375,0.09945625
3f46f1f4-a18f-4700-9_12_1600_1600_2000_2000.png,0.0574,0.05725,0.0563,0.05500625,0.0555875,0.0563375,0.0548125
3f46f1f4-a18f-4700-9_12_1648_1600_2048_2000.png,0.052025,0.0505375,0.04950625,0.0496875,0.04938125,0.05064375,0.04998125
3f46f1f4-a18f-4700-9_12_0_1648_400_2048.png,0.16093125,0.1836625,0.1825375,0.14090625,0.20296875,0.2063875,0.1525
3f46f1f4-a18f-4700-9_12_320_1648_720_2048.png,0.47211875,0.5487875,0.48183125,0.35663125,0.54439375,0.51590625,0.292925
3f46f1f4-a18f-4700-9_12_640_1648_1040_2048.png,0.32246875,0.35614375,0.3247625,0.27626875,0.35068125,0.3588375,0.25973125
3f46f1f4-a18f-4700-9_12_960_1648_1360_2048.png,0.2201,0.260875,0.22834375,0.19773125,0.25263125,0.27971875,0.18434375
3f46f1f4-a18f-4700-9_12_1280_1648_1680_2048.png,0.10701875,0.1701,0.129925,0.133075,0.12599375,0.13508125,0.11279375
3f46f1f4-a18f-4700-9_12_1600_1648_2000_2048.png,0.03481875,0.0376875,0.03719375,0.03565,0.03625625,0.03664375,0.035725
3f46f1f4-a18f-4700-9_12_1648_1648_2048_2048.png,0.02944375,0.03101875,0.03035625,0.0307375,0.0304375,0.03099375,0.03055
40700d36-f663-43f6-b_13_0_0_400_400.png,0.03491875,0.05050625,0.05749375,0.03785,0.0494875,0.0391,0.03926875
40700d36-f663-43f6-b_13_320_0_720_400.png,0.01085625,0.01078125,0.01034375,0.0107875,0.01045,0.0108125,0.01096875
40700d36-f663-43f6-b_13_640_0_1040_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40700d36-f663-43f6-b_13_960_0_1360_400.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40700d36-f663-43f6-b_13_1280_0_1680_400.png,0.01536875,0.0148125,0.01425,0.01544375,0.0154,0.01520625,0.0149625
40700d36-f663-43f6-b_13_1600_0_2000_400.png,0.06711875,0.068225,0.06668125,0.0668125,0.10006875,0.07114375,0.0674625
40700d36-f663-43f6-b_13_1648_0_2048_400.png,0.0724875,0.07544375,0.07305,0.0732375,0.1064125,0.07715625,0.0740125
40700d36-f663-43f6-b_13_0_320_400_720.png,0.1099875,0.11783125,0.11438125,0.1097625,0.1094125,0.11075,0.10991875
40700d36-f663-43f6-b_13_320_320_720_720.png,0.08628125,0.08144375,0.0979625,0.0818375,0.08221875,0.098875,0.0827125
40700d36-f663-43f6-b_13_640_320_1040_720.png,0.05830625,0.06230625,0.05566875,0.06131875,0.0605875,0.06100625,0.0528625
40700d36-f663-43f6-b_13_960_320_1360_720.png,0.08920625,0.08526875,0.08361875,0.08370625,0.08525625,0.08504375,0.08215
40700d36-f663-43f6-b_13_1280_320_1680_720.png,0.0436625,0.04423125,0.04285,0.043325,0.0430625,0.04344375,0.04279375
40700d36-f663-43f6-b_13_1600_320_2000_720.png,0.12995,0.13960625,0.1464625,0.131775,0.1322375,0.13203125,0.13201875
40700d36-f663-43f6-b_13_1648_320_2048_720.png,0.1217,0.13211875,0.13924375,0.1239375,0.12753125,0.12428125,0.12403125
40700d36-f663-43f6-b_13_0_640_400_1040.png,0.2466125,0.2602625,0.24955,0.235425,0.24968125,0.24790625,0.2493375
40700d36-f663-43f6-b_13_320_640_720_1040.png,0.0824,0.08080625,0.07819375,0.0776375,0.0786,0.079925,0.078475
40700d36-f663-43f6-b_13_640_640_1040_1040.png,0.08529375,0.085875,0.08468125,0.0837125,0.0837375,0.084975,0.0839625
40700d36-f663-43f6-b_13_960_640_1360_1040.png,0.1039125,0.1020375,0.112425,0.09875625,0.0991,0.09868125,0.09700625
40700d36-f663-43f6-b_13_1280_640_1680_1040.png,0.09590625,0.093875,0.09308125,0.0920125,0.090825,0.09175625,0.0921
40700d36-f663-43f6-b_13_1600_640_2000_1040.png,0.10384375,0.1088375,0.115775,0.0974875,0.10755625,0.10743125,0.10165625
40700d36-f663-43f6-b_13_1648_640_2048_1040.png,0.09720625,0.1020875,0.095575,0.091425,0.10194375,0.1014375,0.0962375
40700d36-f663-43f6-b_13_0_960_400_1360.png,0.189275,0.202875,0.183775,0.18345,0.18664375,0.19618125,0.18409375
40700d36-f663-43f6-b_13_320_960_720_1360.png,0.2112875,0.21685,0.20934375,0.200375,0.20830625,0.220525,0.20098125
40700d36-f663-43f6-b_13_640_960_1040_1360.png,0.13958125,0.150375,0.138775,0.13994375,0.14473125,0.151625,0.14275625
40700d36-f663-43f6-b_13_960_960_1360_1360.png,0.19833125,0.2029625,0.1994375,0.18325,0.19750625,0.19276875,0.2046375
40700d36-f663-43f6-b_13_1280_960_1680_1360.png,0.12849375,0.12494375,0.12860625,0.12064375,0.1207,0.122375,0.12165
40700d36-f663-43f6-b_13_1600_960_2000_1360.png,0.1184875,0.139825,0.108075,0.1124875,0.11828125,0.11969375,0.10889375
40700d36-f663-43f6-b_13_1648_960_2048_1360.png,0.1156625,0.133825,0.1119375,0.11025625,0.11206875,0.111,0.10641875
40700d36-f663-43f6-b_13_0_1280_400_1680.png,0.0134,0.017075,0.016725,0.01686875,0.01694375,0.01665625,0.01675625
40700d36-f663-43f6-b_13_320_1280_720_1680.png,0.130575,0.1628375,0.1473375,0.1374875,0.15975625,0.14258125,0.13045
40700d36-f663-43f6-b_13_640_1280_1040_1680.png,0.12265,0.14858125,0.12513125,0.11971875,0.12834375,0.13055625,0.1278125
40700d36-f663-43f6-b_13_960_1280_1360_1680.png,0.15190625,0.17725,0.167425,0.1617375,0.16700625,0.168725,0.1560375
40700d36-f663-43f6-b_13_1280_1280_1680_1680.png,0.0994,0.09863125,0.10380625,0.0991125,0.10290625,0.10553125,0.102875
40700d36-f663-43f6-b_13_1600_1280_2000_1680.png,0.07781875,0.12265625,0.07809375,0.070725,0.12571875,0.0858875,0.07374375
40700d36-f663-43f6-b_13_1648_1280_2048_1680.png,0.09025625,0.1306125,0.091925,0.09379375,0.142325,0.1121,0.08768125
40700d36-f663-43f6-b_13_0_1600_400_2000.png,0.05533125,0.05589375,0.0545,0.057925,0.0545,0.05605625,0.05666875
40700d36-f663-43f6-b_13_320_1600_720_2000.png,0.05709375,0.05690625,0.05483125,0.05598125,0.05591875,0.056925,0.05618125
40700d36-f663-43f6-b_13_640_1600_1040_2000.png,0.08649375,0.0903,0.0817,0.08370625,0.08345625,0.0836,0.08366875
40700d36-f663-43f6-b_13_960_1600_1360_2000.png,0.04129375,0.04205625,0.0413875,0.04136875,0.0422,0.0422125,0.05503125
40700d36-f663-43f6-b_13_1280_1600_1680_2000.png,0.08301875,0.0933875,0.0861,0.07808125,0.09229375,0.09835625,0.0912375
40700d36-f663-43f6-b_13_1600_1600_2000_2000.png,0.06705625,0.07148125,0.0695125,0.0700375,0.06859375,0.0690125,0.0697
40700d36-f663-43f6-b_13_1648_1600_2048_2000.png,0.04655,0.0489875,0.0471625,0.044675,0.0464875,0.0435,0.04745
40700d36-f663-43f6-b_13_0_1648_400_2048.png,0.05934375,0.06351875,0.06063125,0.06470625,0.0611875,0.06206875,0.05699375
40700d36-f663-43f6-b_13_320_1648_720_2048.png,0.0573625,0.0586,0.0558375,0.0564875,0.05639375,0.05730625,0.0567875
40700d36-f663-43f6-b_13_640_1648_1040_2048.png,0.08649375,0.1154625,0.10640625,0.08364375,0.10749375,0.1076,0.08363125
40700d36-f663-43f6-b_13_960_1648_1360_2048.png,0.04129375,0.0420375,0.04145,0.04171875,0.04244375,0.04225,0.043575
40700d36-f663-43f6-b_13_1280_1648_1680_2048.png,0.08301875,0.093025,0.08670625,0.07839375,0.09361875,0.08645625,0.07724375
40700d36-f663-43f6-b_13_1600_1648_2000_2048.png,0.064025,0.06775,0.06605625,0.06650625,0.0645125,0.06566875,0.0616625
40700d36-f663-43f6-b_13_1648_1648_2048_2048.png,0.04351875,0.04539375,0.0442125,0.0445,0.04265,0.04055625,0.0438
41d18fb8-4d92-4c69-9_14_0_0_400_400.png,0.05638125,0.107075,0.1072,0.06875625,0.1322875,0.12546875,0.07263125
41d18fb8-4d92-4c69-9_14_320_0_720_400.png,0.07558125,0.07463125,0.08936875,0.066125,0.0729875,0.071875,0.0726375
41d18fb8-4d92-4c69-9_14_640_0_1040_400.png,0.06248125,0.05286875,0.05075,0.044275,0.0514625,0.04446875,0.04405625
41d18fb8-4d92-4c69-9_14_960_0_1360_400.png,0.01915625,0.0,0.0,0.0,0.0,0.0,0.0
41d18fb8-4d92-4c69-9_14_1280_0_1680_400.png,0.02025,0.0,0.0,0.0,0.0,0.0,0.0
41d18fb8-4d92-4c69-9_14_1600_0_2000_400.png,0.0222625,0.01384375,0.03774375,0.01205625,0.01341875,0.0130125,0.05396875
41d18fb8-4d92-4c69-9_14_1648_0_2048_400.png,0.02921875,0.02010625,0.08668125,0.01210625,0.0184375,0.01185,0.12989375
41d18fb8-4d92-4c69-9_14_0_320_400_720.png,0.171225,0.18870625,0.16565,0.16274375,0.17098125,0.1713375,0.16199375
41d18fb8-4d92-4c69-9_14_320_320_720_720.png,0.170325,0.17515,0.16895625,0.16358125,0.1625375,0.171925,0.1635875
41d18fb8-4d92-4c69-9_14_640_320_1040_720.png,0.10291875,0.0911375,0.08765,0.0872875,0.0866125,0.08764375,0.0869125
41d18fb8-4d92-4c69-9_14_960_320_1360_720.png,0.034325,0.03539375,0.034075,0.03461875,0.03385625,0.03445625,0.03454375
41d18fb8-4d92-4c69-9_14_1280_320_1680_720.png,0.0073625,0.007625,0.00755,0.00786875,0.0077625,0.008,0.007875
41d18fb8-4d92-4c69-9_14_1600_320_2000_720.png,0.045,0.0436,0.043275,0.0433625,0.0429125,0.04414375,0.04368125
41d18fb8-4d92-4c69-9_14_1648_320_2048_720.png,0.0535375,0.05135,0.0515625,0.05158125,0.05115625,0.05206875,0.05205625
41d18fb8-4d92-4c69-9_14_0_640_400_1040.png,0.115475,0.12061875,0.114675,0.1186125,0.114725,0.11434375,0.1118125
41d18fb8-4d92-4c69-9_14_320_640_720_1040.png,0.1274625,0.12875625,0.12483125,0.12631875,0.1269,0.1272375,0.1269125
41d18fb8-4d92-4c69-9_14_640_640_1040_1040.png,0.10306875,0.1131875,0.101175,0.10154375,0.10984375,0.10375625,0.10190625
41d18fb8-4d92-4c69-9_14_960_640_1360_1040.png,0.0703625,0.07185625,0.0692375,0.0701875,0.06955625,0.070225,0.07
41d18fb8-4d92-4c69-9_14_1280_640_1680_1040.png,0.0493375,0.05045,0.04911875,0.04945,0.04841875,0.04963125,0.04930625
41d18fb8-4d92-4c69-9_14_1600_640_2000_1040.png,0.00168125,0.0,0.0,0.0,0.0,0.0,0.0
41d18fb8-4d92-4c69-9_14_1648_640_2048_1040.png,0.00385625,0.00370625,0.00378125,0.00376875,0.0036125,0.00381875,0.00379375
41d18fb8-4d92-4c69-9_14_0_960_400_1360.png,0.03418125,0.03581875,0.03460625,0.034675,0.0338875,0.03510625,0.034375
41d18fb8-4d92-4c69-9_14_320_960_720_1360.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41d18fb8-4d92-4c69-9_14_640_960_1040_1360.png,0.0738125,0.0764625,0.08119375,0.0737625,0.07404375,0.07575625,0.07355625
41d18fb8-4d92-4c69-9_14_960_960_1360_1360.png,0.08305625,0.0843,0.08160625,0.08211875,0.0815625,0.08253125,0.081675
41d18fb8-4d92-4c69-9_14_1280_960_1680_1360.png,0.07023125,0.09230625,0.0843125,0.070475,0.08815625,0.08768125,0.07363125
41d18fb8-4d92-4c69-9_14_1600_960_2000_1360.png,0.0503875,0.0513375,0.0501,0.04978125,0.04933125,0.0506625,0.04943125
41d18fb8-4d92-4c69-9_14_1648_960_2048_1360.png,0.04213125,0.042525,0.0413625,0.04115,0.0414875,0.0418375,0.041025
41d18fb8-4d92-4c69-9_14_0_1280_400_1680.png,0.03956875,0.038825,0.03819375,0.0383375,0.03816875,0.038775,0.03840625
41d18fb8-4d92-4c69-9_14_320_1280_720_1680.png,0.0544375,0.0537875,0.0529,0.05174375,0.05325,0.052425,0.05380625
41d18fb8-4d92-4c69-9_14_640_1280_1040_1680.png,0.11541875,0.1159125,0.11163125,0.11236875,0.1120875,0.1319125,0.11290625
41d18fb8-4d92-4c69-9_14_960_1280_1360_1680.png,0.1425625,0.1603,0.13655625,0.1509125,0.156025,0.1501375,0.14148125
41d18fb8-4d92-4c69-9_14_1280_1280_1680_1680.png,0.17295625,0.20206875,0.1904,0.17916875,0.1937875,0.1942125,0.1751875
41d18fb8-4d92-4c69-9_14_1600_1280_2000_1680.png,0.126,0.11693125,0.11191875,0.11165625,0.1083875,0.11338125,0.111275
41d18fb8-4d92-4c69-9_14_1648_1280_2048_1680.png,0.1122625,0.1078625,0.10303125,0.1023375,0.0975125,0.10436875,0.10193125
41d18fb8-4d92-4c69-9_14_0_1600_400_2000.png,0.07648125,0.0748125,0.07186875,0.073175,0.0729125,0.07346875,0.0736
41d18fb8-4d92-4c69-9_14_320_1600_720_2000.png,0.119975,0.11813125,0.11506875,0.115625,0.1148625,0.116875,0.115975
41d18fb8-4d92-4c69-9_14_640_1600_1040_2000.png,0.1382625,0.13913125,0.13519375,0.13489375,0.135825,0.13620625,0.1344375
41d18fb8-4d92-4c69-9_14_960_1600_1360_2000.png,0.1467875,0.15219375,0.15374375,0.14790625,0.16291875,0.1479375,0.142475
41d18fb8-4d92-4c69-9_14_1280_1600_1680_2000.png,0.107925,0.1120625,0.107475,0.10663125,0.1085125,0.10859375,0.10615625
41d18fb8-4d92-4c69-9_14_1600_1600_2000_2000.png,0.02608125,0.0333,0.0265,0.0268,0.0268125,0.02706875,0.0274
41d18fb8-4d92-4c69-9_14_1648_1600_2048_2000.png,0.04914375,0.0576375,0.0500375,0.05029375,0.0498375,0.050625,0.051375
